2025-04-06 23:21:24,285 INFO    MainThread:10420 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-04-06 23:21:24,285 INFO    MainThread:10420 [wandb_init.py:_pause_backend():564] pausing backend
2025-04-06 23:21:26,389 INFO    MainThread:10420 [wandb_init.py:_resume_backend():569] resuming backend
2025-04-06 23:21:26,400 INFO    MainThread:10420 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-04-06 23:21:26,401 INFO    MainThread:10420 [wandb_init.py:_pause_backend():564] pausing backend
2025-04-06 23:21:27,706 INFO    MainThread:10420 [wandb_init.py:_resume_backend():569] resuming backend
2025-04-06 23:27:51,797 INFO    MainThread:10420 [wandb_run.py:_finish():2112] finishing run fabian-dubach-hochschule-luzern/CommonsenseQA/rwgzeeyw
2025-04-06 23:27:51,797 ERROR   MainThread:10420 [jupyter.py:save_history():450] Run pip install nbformat to save notebook history
2025-04-06 23:27:51,797 INFO    MainThread:10420 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-04-06 23:27:51,797 INFO    MainThread:10420 [wandb_init.py:_jupyter_teardown():581] cleaning up jupyter logic
2025-04-06 23:27:51,797 INFO    MainThread:10420 [wandb_run.py:_atexit_cleanup():2340] got exitcode: 0
2025-04-06 23:27:51,797 INFO    MainThread:10420 [wandb_run.py:_restore():2322] restore
2025-04-06 23:27:51,797 INFO    MainThread:10420 [wandb_run.py:_restore():2328] restore done
2025-04-06 23:27:52,911 INFO    MainThread:10420 [wandb_run.py:_footer_history_summary_info():3956] rendering history
2025-04-06 23:27:52,912 INFO    MainThread:10420 [wandb_run.py:_footer_history_summary_info():3988] rendering summary
2025-04-06 23:27:52,912 INFO    MainThread:10420 [wandb_run.py:_footer_sync_info():3917] logging synced files
